municipality,tot_pob,high,professionals,europeans,nse_municip,NumCompanies_10S,NumNewCompanies_10S,NumCompanies_ML_10S,NumCompanies_HP_10S,Banks_BBVA,banks_Bankinter,banks_CaixaBank,banks_Sabadell,banks_Santander,banks_total,municipality_name,high_ratio,professionals_ratio,europeans_ratio,growth_rate_10S,companies_size_ratio_10S,companies_profit_ratio_10S,province
08067,7641,71.91400184946676,2688.965027697832,7207,3.7752241598258993,1164.0,84.0,56.0,68.0,1.0,0.0,1.0,0.0,0.0,2.0,Centelles,0.009411595582969083,0.3519127113856605,0.943201151681717,0.07216494845360824,0.048109965635738834,0.058419243986254296,Cataluña
08068,9307,472.6478403025762,3413.5697993395315,8735,4.25415080829152,1927.0,75.0,55.0,90.0,1.0,0.0,1.0,0.0,0.0,2.0,Cervelló,0.050784123810312255,0.3667744492682424,0.9385408832061889,0.038920601971977165,0.028541774779449924,0.0467047223663726,Cataluña
08069,4726,112.95741366678293,1578.8443119595954,4574,4.070663580771277,290.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Collbató,0.023901272464406036,0.3340762403638585,0.9678374947101143,0.020689655172413793,0.013793103448275862,0.027586206896551724,Cataluña
08070,398,9.986407460091668,201.327485380117,391,3.94594594594595,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Collsuspina,0.025091476030381074,0.5058479532163743,0.9824120603015075,0.0,0.09090909090909091,0.09090909090909091,Cataluña
08071,333,0.883206831119545,126.7548387096775,328,3.39705882352941,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Copons,0.0026522727661247598,0.38064516129032283,0.984984984984985,0.07692307692307693,0.0,0.0,Cataluña
08072,15210,942.7900519834144,6064.682041926897,13863,4.410904470674968,4653.0,297.0,33.0,22.0,1.0,0.0,1.0,1.0,0.0,3.0,Corbera de Llobregat,0.061984881787206736,0.3987299172864495,0.9114398422090729,0.06382978723404255,0.0070921985815602835,0.004728132387706856,Cataluña
08073,89039,1068.824199806702,23957.728276133446,76598,3.5933102419540712,198510.0,10660.0,7995.0,12285.0,3.0,1.0,7.0,5.0,3.0,19.0,Cornellà de Llobregat,0.012004000491994541,0.2690700510577774,0.8602747110816609,0.053700065487884745,0.04027504911591356,0.0618860510805501,Cataluña
08074,16386,248.80572407128943,5050.439737282223,14755,3.954471945569382,4790.0,340.0,20.0,70.0,1.0,0.0,1.0,1.0,0.0,3.0,Cubelles,0.015184042723745236,0.30821675438070445,0.9004638105699988,0.0709812108559499,0.0041753653444676405,0.014613778705636743,Cataluña
08075,5710,102.30707410689982,2307.4126182321115,5453,4.00656371613027,454.0,34.0,10.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,Dosrius,0.017917175850595414,0.4041002834031719,0.9549912434325745,0.07488986784140969,0.022026431718061675,0.048458149779735685,Cataluña
08076,22365,291.5304170419535,6692.484633640117,20587,3.77541994552105,8404.0,396.0,198.0,462.0,1.0,0.0,1.0,1.0,1.0,4.0,Esparreguera,0.013035118132884127,0.2992391966751673,0.9205007824726135,0.04712041884816754,0.02356020942408377,0.0549738219895288,Cataluña
08077,46414,2166.8698777001537,14422.379613350486,40924,4.087430037734625,51794.0,2639.0,1450.0,2465.0,2.0,0.0,4.0,3.0,1.0,10.0,Esplugues de Llobregat,0.046685695645713655,0.31073339107490167,0.8817167234024217,0.0509518477043673,0.027995520716685332,0.04759238521836506,Cataluña
08078,265,0.815421720933532,102.24409448818892,264,3.30630630630631,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Espunyola, L'",0.003077063097862385,0.3858267716535431,0.9962264150943396,0.09090909090909091,0.0,0.0,Cataluña
08079,391,4.314936962511476,153.12561576354685,382,3.38418079096045,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Estany, L'",0.011035644405400195,0.39162561576354693,0.9769820971867008,0.13333333333333333,0.0,0.0,Cataluña
08080,45,0.963585434173669,20.357142857142843,43,3.76470588235294,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fígols,0.021413009648303758,0.45238095238095205,0.9555555555555556,0.05,0.0,0.0,Cataluña
08081,493,8.551554828150577,185.6617021276595,478,3.96153846153846,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fogars de Montclús,0.017345952998277032,0.37659574468085094,0.9695740365111561,0.07142857142857142,0.0,0.0,Cataluña
08082,1564,24.20872304814413,544.328049620951,1505,3.72370486656201,52.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Fogars de la Selva,0.015478723176562743,0.3480358373535492,0.9622762148337596,0.019230769230769232,0.038461538461538464,0.057692307692307696,Cataluña
08083,2254,45.36069082673944,1011.1680635200696,2207,3.8560794044665,122.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Folgueroles,0.020124530091721136,0.44861049845610895,0.979148181011535,0.03278688524590164,0.01639344262295082,0.06557377049180328,Cataluña
08084,1546,34.310377189557,667.131452167929,1493,3.78996865203762,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Fonollosa,0.022192999475780725,0.43152099105299413,0.9657179818887451,0.0,0.0,0.029411764705882353,Cataluña
08085,1446,8.22004521477016,599.321778447626,1254,3.75387263339071,56.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Font-rubí,0.005684678571763596,0.41446872645064037,0.8672199170124482,0.017857142857142856,0.0,0.017857142857142856,Cataluña
08086,20322,261.0041805441495,9140.657391960993,18297,3.79809872437754,10083.0,337.0,507.0,875.0,1.0,0.0,1.0,0.0,1.0,3.0,"Franqueses del Vallès, Les",0.012843429807309788,0.44979123078245214,0.9003542958370239,0.03342259248239611,0.05028265397203213,0.08677972825547953,Cataluña
08087,186,14.94721542227662,115.70930232558136,177,4.59210526315789,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gallifa,0.08036137323804635,0.6220930232558137,0.9516129032258065,0.0,0.0,0.0,Cataluña
08088,16788,398.6405627698692,8883.670913949472,15637,3.99706218907977,7620.0,410.0,140.0,360.0,1.0,0.0,1.0,1.0,1.0,4.0,"Garriga, La",0.02374556604538177,0.5291679124344456,0.9314391231832261,0.05380577427821522,0.01837270341207349,0.047244094488188976,Cataluña
08089,46974,1063.5356621677515,13595.556815965878,42409,3.9165735470833063,51828.0,2408.0,1568.0,2996.0,3.0,1.0,2.0,2.0,2.0,10.0,Gavà,0.022640943121040397,0.28942727500246684,0.9028185804913357,0.046461372231226365,0.030253916801728797,0.05780659103187466,Cataluña
08090,179,0.896326530612245,74.66857142857137,175,3.68831168831169,18.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Gaià,0.005007410785543268,0.4171428571428568,0.9776536312849162,0.05555555555555555,0.16666666666666666,0.16666666666666666,Cataluña
08091,7814,132.18146008987,2369.366965496844,7064,3.9553864001183174,579.0,30.0,9.0,21.0,1.0,0.0,1.0,0.0,0.0,2.0,Gelida,0.01691597902353084,0.30322075319898184,0.9040184284617353,0.05181347150259067,0.015544041450777202,0.03626943005181347,Cataluña
08092,4940,34.55026131651312,1464.698728004244,4395,3.642610119930097,572.0,4.0,8.0,12.0,1.0,0.0,1.0,0.0,0.0,2.0,Gironella,0.006993980023585652,0.29649771821948256,0.8896761133603239,0.006993006993006993,0.013986013986013986,0.02097902097902098,Cataluña
08093,28,0.0,19.04,28,3.72727272727273,74.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Gisclareny,0.0,0.6799999999999999,1.0,0.06756756756756757,0.0,0.02702702702702703,Cataluña
08094,2207,21.62213983012384,751.0143718127027,2050,3.88381201044386,94.0,5.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,"Granada, La",0.009797072872733955,0.3402874362540565,0.9288627095604893,0.05319148936170213,0.031914893617021274,0.0425531914893617,Cataluña
08095,80,0.935951379149135,40.579710144927546,79,3.774193548387101,122.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Granera,0.011699392239364188,0.5072463768115943,0.9875,0.08196721311475409,0.00819672131147541,0.040983606557377046,Cataluña
08096,61983,1809.4026084721995,19262.90744774595,53544,3.992753477486857,46098.0,1992.0,924.0,1986.0,5.0,1.0,4.0,3.0,2.0,15.0,Granollers,0.02919191727525611,0.310777268730877,0.863849765258216,0.0432122868671092,0.020044253546791617,0.04308212937654562,Cataluña
08097,1610,84.63966009104705,546.3266666666657,1519,4.22458270106222,71.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Gualba,0.05257121744785531,0.3393333333333327,0.9434782608695652,0.04225352112676056,0.014084507042253521,0.028169014084507043,Cataluña
08098,3351,46.03663859659391,1485.886151324005,3203,3.837891921689242,234.0,16.0,12.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,Sant Salvador de Guardiola,0.013738179229064134,0.4434157419647881,0.9558340793792898,0.06837606837606838,0.05128205128205128,0.07692307692307693,Cataluña
08099,918,14.135726872246698,254.77533039647577,844,3.807500000000001,28.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,Guardiola de Berguedà,0.015398395285671784,0.2775330396475771,0.9193899782135077,0.0,0.03571428571428571,0.03571428571428571,Cataluña
08100,2702,49.133173452190675,2915.9984876252156,2633,3.901314361365488,664.0,20.0,44.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Gurb,0.018184002017835186,1.0792000324297615,0.9744633604737232,0.030120481927710843,0.06626506024096386,0.07530120481927711,Cataluña
08101,265444,2459.9226195413803,61810.95722175415,209971,3.438528855507849,179587.0,12226.0,2741.0,5250.0,9.0,1.0,16.0,10.0,9.0,45.0,"Hospitalet de Llobregat, L'",0.00926719993498207,0.23285874693628092,0.7910180678410512,0.06807842438483855,0.015262797418521386,0.02923374186327518,Cataluña
08102,40767,1206.510681771904,13282.994220258788,35847,4.095885479326595,53401.0,1979.0,1151.0,2251.0,2.0,1.0,2.0,2.0,1.0,8.0,Igualada,0.029595277596386884,0.32582712047143003,0.8793141511516668,0.03705923110054119,0.021553903484953466,0.04215276867474392,Cataluña
08103,806,6.825143156310331,295.37245508982045,792,3.79234972677596,71.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Jorba,0.008467919548772122,0.3664670658682636,0.9826302729528535,0.028169014084507043,0.056338028169014086,0.11267605633802817,Cataluña
08104,942,21.25856652825415,401.7034482758618,820,3.76439790575916,37.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Llacuna, La",0.02256748039092797,0.42643678160919507,0.8704883227176221,0.08108108108108109,0.05405405405405406,0.02702702702702703,Cataluña
08105,13155,80.76738988963983,3158.6250809233875,11677,3.622537951978596,3375.0,162.0,117.0,243.0,1.0,0.0,1.0,1.0,0.0,3.0,"Llagosta, La",0.006139672359531724,0.24010832998277365,0.8876472824021284,0.048,0.034666666666666665,0.072,Cataluña
08106,10205,182.463085090873,3194.387225288095,9428,3.897858344989515,3252.0,132.0,138.0,246.0,1.0,0.0,1.0,1.0,0.0,3.0,Llinars del Vallès,0.017879773159321214,0.31302177611838267,0.9238608525232729,0.04059040590405904,0.042435424354243544,0.07564575645756458,Cataluña
08107,15801,237.34260586538576,6041.665158565876,15340,3.839748286080647,4360.0,180.0,100.0,180.0,1.0,0.0,1.0,0.0,0.0,2.0,Lliçà d'Amunt,0.015020733236211998,0.382359670816143,0.970824631352446,0.04128440366972477,0.022935779816513763,0.04128440366972477,Cataluña
08108,6760,111.0872678694706,2444.4767592050503,6541,3.958197835756109,2324.0,84.0,184.0,340.0,1.0,0.0,1.0,0.0,0.0,2.0,Lliçà de Vall,0.016433027791341804,0.36160898804808433,0.967603550295858,0.03614457831325301,0.07917383820998279,0.14629948364888123,Cataluña
08109,279,4.33281004709576,114.46153846153824,265,3.8991596638655506,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lluçà,0.015529785115038565,0.41025641025640947,0.9498207885304659,0.0,0.0,0.0,Cataluña
08110,19093,272.28441376005327,5640.9836828583675,16973,3.805965298856701,6336.0,270.0,45.0,180.0,1.0,0.0,1.0,1.0,1.0,4.0,Malgrat de Mar,0.014260954997122153,0.29544773911163086,0.8889645419787356,0.04261363636363636,0.007102272727272727,0.028409090909090908,Cataluña
08111,272,19.47838827838832,150.44688644688645,262,4.15833333333333,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malla,0.07161172161172176,0.5531135531135531,0.9632352941176471,0.09090909090909091,0.0,0.0,Cataluña
08112,20883,136.8375174527595,5988.569025738267,15916,3.4830128407711483,7800.0,288.0,180.0,456.0,1.0,0.0,1.0,1.0,1.0,4.0,Manlleu,0.006552579488232509,0.28676765913605645,0.7621510319398553,0.036923076923076927,0.023076923076923078,0.05846153846153846,Cataluña
08113,77452,2196.306383903909,20991.797975839025,63557,3.972001276251676,58226.0,2018.0,918.0,2446.0,4.0,1.0,4.0,2.0,2.0,13.0,Manresa,0.0283570002569838,0.2710297729669863,0.8205985642720652,0.03465805653831622,0.015766152577886168,0.04200872462473809,Cataluña
08114,28684,427.2322817988285,7189.769920930647,23472,3.8632285230703567,13453.0,587.0,368.0,711.0,1.0,0.0,2.0,1.0,1.0,5.0,Martorell,0.014894445746716934,0.2506543690186392,0.8182959140984521,0.043633390321861296,0.027354493421541663,0.0528506652791199,Cataluña
08115,4859,63.690380583215415,1470.989298946449,4531,3.7457137365284585,717.0,18.0,45.0,84.0,1.0,0.0,1.0,0.0,0.0,2.0,Martorelles,0.013107713641328548,0.3027349864059372,0.9324963984358922,0.02510460251046025,0.06276150627615062,0.11715481171548117,Cataluña
08116,733,7.893659554730988,279.5871428571428,684,3.69155844155844,206.0,4.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,"Masies de Roda, Les",0.010768976200178701,0.38142857142857134,0.9331514324693042,0.019417475728155338,0.038834951456310676,0.04854368932038835,Cataluña
08117,3133,29.53267412973323,1216.2737402567757,2994,3.3682598532589343,190.0,8.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,"Masies de Voltregà, Les",0.009426324331226693,0.3882137696319105,0.9556335780402171,0.042105263157894736,0.09473684210526316,0.14736842105263157,Cataluña
08118,23829,1472.017705720702,9088.789452190244,21490,4.4533175658633635,13706.0,728.0,84.0,266.0,1.0,0.0,2.0,1.0,1.0,5.0,"Masnou, El",0.061774212334579796,0.38141715775694507,0.9018422930043225,0.05311542390194075,0.006128702757916241,0.01940755873340143,Cataluña
08119,9744,157.35889711639803,2463.5074965504027,9189,3.870124181826441,492.0,16.0,18.0,24.0,1.0,0.0,1.0,1.0,0.0,3.0,Masquefa,0.01614931210143658,0.2528230189399018,0.9430418719211823,0.032520325203252036,0.036585365853658534,0.04878048780487805,Cataluña
08120,9752,1373.6649746402422,5080.587151651407,9467,5.2481264826449925,2140.0,128.0,4.0,12.0,1.0,0.0,1.0,1.0,0.0,3.0,Matadepera,0.14085982102545552,0.5209789942218424,0.9707752255947498,0.059813084112149535,0.001869158878504673,0.005607476635514018,Cataluña
08121,128956,3321.497289261028,36637.27929033148,108276,3.9252579605480378,102163.0,5721.0,1070.0,2960.0,4.0,1.0,8.0,2.0,4.0,19.0,Mataró,0.025756826276102145,0.28410682163165324,0.8396352244176308,0.05599874710022219,0.010473459080097492,0.02897330736176502,Cataluña
08122,2517,30.15956568266642,739.2739018087846,2296,3.61212121212121,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mediona,0.011982346318103463,0.29371231696813055,0.912197059992054,0.0392156862745098,0.0,0.0,Cataluña
08123,26242,757.6131008437818,8322.787775973322,24683,3.9728605502661183,13812.0,720.0,576.0,1092.0,1.0,0.0,2.0,2.0,1.0,6.0,Molins de Rei,0.02887025001310044,0.3171552387765156,0.940591418337017,0.052128583840139006,0.04170286707211121,0.0790616854908775,Cataluña
08124,51294,593.3989607003111,14073.66351714408,45614,3.703352583320801,41614.0,1920.0,900.0,1410.0,3.0,1.0,4.0,1.0,1.0,10.0,Mollet del Vallès,0.011568584253524996,0.2743725097895286,0.8892658010683511,0.04613831883500745,0.021627336953909743,0.033882827894458595,Cataluña
08125,36666,468.3528255587109,9578.579531858984,31925,3.6563797310234514,34056.0,1936.0,1540.0,2464.0,3.0,0.0,3.0,1.0,1.0,8.0,Montcada i Reixac,0.0127734911241671,0.2612387370277364,0.8706976490481645,0.056847545219638244,0.04521963824289406,0.07235142118863049,Cataluña
08126,12277,364.28259096867976,4151.7135928337175,11181,3.9776900422869974,1644.0,164.0,12.0,36.0,1.0,0.0,1.0,0.0,0.0,2.0,Montgat,0.029671954953871447,0.338170040957377,0.9107273763948848,0.09975669099756691,0.0072992700729927005,0.021897810218978103,Cataluña
08127,3166,28.26507974646871,790.9957234537453,2720,3.679529458395266,172.0,8.0,12.0,16.0,0.0,0.0,2.0,0.0,0.0,2.0,Monistrol de Montserrat,0.00892769417134198,0.24984072124249693,0.8591282375236892,0.046511627906976744,0.06976744186046512,0.09302325581395349,Cataluña
08128,742,3.501758556522252,267.642228739003,722,3.09966777408638,63.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monistrol de Calders,0.004719351154342658,0.3607038123167156,0.9730458221024259,0.047619047619047616,0.0,0.0,Cataluña
08129,700,15.251735015772873,309.14826498422696,682,4.05714285714286,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muntanyola,0.02178819287967553,0.44164037854889565,0.9742857142857143,0.06666666666666667,0.0,0.0,Cataluña
08130,136,0.0,64.0,135,3.32203389830508,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montclar,0.0,0.47058823529411764,0.9926470588235294,0.0,0.0,0.0,Cataluña
08131,1059,18.54881387488932,377.7595190380751,947,3.68421052631579,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montesquiu,0.017515404981009744,0.35671342685370644,0.8942398489140698,0.05263157894736842,0.0,0.0,Cataluña
08132,484,6.064655172413798,238.87068965517244,451,3.4334975369458096,75.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Montmajor,0.01253027928184669,0.4935344827586208,0.9318181818181818,0.02666666666666667,0.013333333333333334,0.0,Cataluña
08133,166,0.867282051282051,84.10666666666661,157,3.81538461538461,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montmaneu,0.005224590670373802,0.5066666666666664,0.9457831325301205,0.07142857142857142,0.0,0.0,Cataluña
08134,1108,18.36455501410617,473.4362657091557,1005,3.77142857142857,25.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Figaró-Montmany,0.016574508135474883,0.4272890484739672,0.9070397111913358,0.08,0.04,0.08,Cataluña
08135,8793,110.79893935164615,2519.688409257209,8169,3.759605809081677,1690.0,70.0,130.0,185.0,1.0,0.0,1.0,0.0,0.0,2.0,Montmeló,0.012600811935817828,0.28655617073322065,0.9290344592289321,0.04142011834319527,0.07692307692307693,0.10946745562130178,Cataluña
08136,16707,179.94066711291782,4086.9478678309006,14865,3.664714210595138,5750.0,330.0,290.0,430.0,1.0,0.0,1.0,1.0,1.0,4.0,Montornès del Vallès,0.010770375717538626,0.2446248798605914,0.889746812713234,0.057391304347826085,0.050434782608695654,0.07478260869565218,Cataluña
08137,370,1.76333451077358,143.888888888889,355,3.67114093959732,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montseny,0.004765768948036703,0.3888888888888892,0.9594594594594594,0.14285714285714285,0.0,0.0,Cataluña
08138,6548,81.56549529641016,2344.211627083574,5719,3.924206905291168,774.0,30.0,9.0,15.0,1.0,0.0,1.0,0.0,0.0,2.0,Moià,0.01245655090049025,0.35800421916364905,0.8733964569334148,0.03875968992248062,0.011627906976744186,0.01937984496124031,Cataluña
08139,232,5.953608247422686,106.67857142857136,229,3.8453608247422695,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mura,0.025662104514752957,0.45982142857142827,0.9870689655172413,0.05263157894736842,0.0,0.0,Cataluña
08140,6067,36.40542291464271,1920.3361962549516,5737,3.679371001984777,546.0,12.0,3.0,12.0,1.0,0.0,1.0,1.0,0.0,3.0,Navarcles,0.006000564185700134,0.31652154215509337,0.9456073842096588,0.02197802197802198,0.005494505494505495,0.02197802197802198,Cataluña
08141,6018,88.9032945842754,1815.2415643917388,5447,3.767405442810067,921.0,56.0,24.0,32.0,1.0,0.0,1.0,1.0,0.0,3.0,Navàs,0.014772897072827418,0.3016353546679526,0.9051179793951479,0.06080347448425624,0.026058631921824105,0.03474484256243214,Cataluña
08142,179,0.850319307147231,66.70807453416148,172,3.64788732394366,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Nou de Berguedà, La",0.004750387190766654,0.37267080745341613,0.9608938547486033,0.05,0.0,0.0,Cataluña
08143,3728,15.951196832005202,1168.011680416848,3522,3.4242407187882216,428.0,20.0,22.0,34.0,0.0,0.0,1.0,0.0,0.0,1.0,Òdena,0.004278754515022854,0.3133078541890687,0.9447424892703863,0.04672897196261682,0.0514018691588785,0.0794392523364486,Cataluña
08144,876,3.447708622410855,277.9812646370022,852,3.4745308310992,32.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Olvan,0.003935740436542072,0.3173302107728336,0.9726027397260274,0.0,0.09375,0.09375,Cataluña
08145,3884,47.47307999495788,1243.9593335321315,3600,3.7948720650014782,546.0,8.0,44.0,72.0,0.0,0.0,1.0,0.0,0.0,1.0,Olèrdola,0.012222729143912946,0.32027789225853026,0.9268795056642637,0.014652014652014652,0.08058608058608059,0.13186813186813187,Cataluña
08146,2016,31.29475943354246,726.0999378624687,1918,3.759504387482276,102.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Olesa de Bonesvalls,0.015523194163463521,0.36016861997146266,0.9513888888888888,0.0784313725490196,0.0196078431372549,0.0784313725490196,Cataluña
08147,24272,295.6297128662921,6635.97642328692,22103,3.7031761878668794,8196.0,300.0,156.0,252.0,1.0,0.0,1.0,1.0,0.0,3.0,Olesa de Montserrat,0.012179866218947432,0.2734004788763563,0.9106377719182597,0.036603221083455345,0.01903367496339678,0.03074670571010249,Cataluña
08148,4339,186.68064110791497,1468.7551802861738,3621,4.339509118794813,228.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olivella,0.04302388594328531,0.33850084818764087,0.8345240838902973,0.06140350877192982,0.0,0.0,Cataluña
08149,1206,6.00858845858433,411.7312186978291,1158,3.50380228136882,45.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Olost,0.004982245819721667,0.341402337228714,0.9601990049751243,0.06666666666666667,0.044444444444444446,0.06666666666666667,Cataluña
08150,347,5.282725060827252,143.2063492063491,331,3.83211678832117,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Orís,0.015223991529761532,0.4126984126984124,0.9538904899135446,0.08333333333333333,0.0,0.08333333333333333,Cataluña
08151,573,2.585797260613003,242.5452865064695,550,3.42259414225941,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Oristà,0.004512735184315887,0.4232902033271719,0.9598603839441536,0.0,0.0,0.18181818181818182,Cataluña
08152,159,0.869178440607012,59.489795918367264,157,3.78461538461538,172.0,7.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Orpí,0.005466531073000076,0.37414965986394505,0.9874213836477987,0.040697674418604654,0.08139534883720931,0.12209302325581395,Cataluña
08153,793,32.34617258249188,300.4600811907984,776,4.24615384615385,15.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Òrrius,0.04078962494639581,0.3788903924221922,0.978562421185372,0.13333333333333333,0.06666666666666667,0.13333333333333333,Cataluña
08154,935,5.10368763557484,392.45661605206095,884,3.72098765432099,44.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Pacs del Penedès,0.005458489449812663,0.41973969631236463,0.9454545454545454,0.0,0.09090909090909091,0.13636363636363635,Cataluña
08155,9661,93.918816276525,3241.4966703480386,9157,3.686569331656061,1896.0,54.0,42.0,114.0,1.0,0.0,1.0,0.0,0.0,2.0,Palafolls,0.009721438389040991,0.33552392820081134,0.9478314874236622,0.028481012658227847,0.022151898734177215,0.060126582278481014,Cataluña
08156,14911,388.37534152258183,5413.274023453566,14147,4.162879467552811,6813.0,315.0,270.0,477.0,1.0,0.0,1.0,1.0,1.0,4.0,Palau-solità i Plegamans,0.026046230401890004,0.3630389660957391,0.9487626584400778,0.046235138705416116,0.03963011889035667,0.07001321003963012,Cataluña
08157,11593,363.53689903543824,3773.119837503408,10938,3.9120378010062975,1733.0,68.0,40.0,84.0,1.0,0.0,1.0,1.0,0.0,3.0,Pallejà,0.03135831096656933,0.32546535301504426,0.9435003881652722,0.03923831506058857,0.02308136180034622,0.048470859780727064,Cataluña
08158,4274,43.59983656385904,1426.2058003405243,3956,3.608182636810672,512.0,26.0,14.0,46.0,1.0,0.0,1.0,1.0,0.0,3.0,"Papiol, El",0.010201178419246384,0.33369344883961727,0.9255966307908282,0.05078125,0.02734375,0.08984375,Cataluña
08159,18889,270.82418701573715,6092.494453563032,17667,3.8652458585281417,8591.0,501.0,516.0,925.0,2.0,0.0,2.0,1.0,1.0,6.0,Parets del Vallès,0.014337666738087625,0.3225419267067093,0.9353062629043358,0.05831684320800838,0.06006285647770923,0.10767081829821906,Cataluña
08160,418,1.75429867564206,176.7240506329115,389,3.61271676300578,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Perafita,0.00419688678383268,0.4227848101265826,0.930622009569378,0.0,0.025,0.025,Cataluña
08161,16787,161.68605706089772,5339.9280364128845,15507,3.818785224370451,3528.0,144.0,54.0,45.0,1.0,0.0,1.0,1.0,0.0,3.0,Piera,0.00963162310483694,0.31809900735169383,0.9237505212366712,0.04081632653061224,0.015306122448979591,0.012755102040816327,Cataluña
08162,3127,62.558323489605485,1081.2499159098552,2857,3.88056872037915,84.0,9.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,"Hostalets de Pierola, Els",0.020005859766423245,0.3457786747393205,0.9136552606331948,0.10714285714285714,0.03571428571428571,0.05952380952380952,Cataluña
08163,28083,273.7371465818541,8560.0755085921,24467,3.6882160126812593,14924.0,784.0,266.0,602.0,1.0,0.0,2.0,1.0,1.0,5.0,Pineda de Mar,0.009747432488760251,0.3048134283585122,0.8712388277605669,0.0525328330206379,0.017823639774859287,0.040337711069418386,Cataluña
08164,1335,19.885849909584067,435.78821656050934,1203,3.73960216998192,31.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"Pla del Penedès, El",0.014895767722534882,0.3264331210191081,0.9011235955056179,0.03225806451612903,0.03225806451612903,0.03225806451612903,Cataluña
08165,2275,23.09852732445749,660.8185134518912,2178,3.893725992317539,172.0,7.0,14.0,21.0,1.0,0.0,1.0,0.0,0.0,2.0,"Pobla de Claramunt, La",0.010153198823937358,0.29046967624258957,0.9573626373626374,0.040697674418604654,0.08139534883720931,0.12209302325581395,Cataluña
08166,1079,4.26454589468288,204.9607305936072,1035,3.28690228690229,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"Pobla de Lillet, La",0.00395231315540582,0.18995433789954327,0.959221501390176,0.0,0.0,0.0,Cataluña
