municipality,tot_pob,high,professionals,europeans,nse_municip,NumCompanies_10S,NumNewCompanies_10S,NumCompanies_ML_10S,NumCompanies_HP_10S,Banks_BBVA,banks_Bankinter,banks_CaixaBank,banks_Sabadell,banks_Santander,banks_total
17001,903,62.3687033975505,291.22021660649807,759,4.45171339563863,35.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
17002,780,65.54778268695794,355.95238095238096,747,4.53951890034364,156.0,4.0,11.0,16.0,,,,,,
17003,180,9.7593192022554,71.08280254777084,157,4.63934426229508,0.0,0.0,0.0,0.0,,,,,,
17004,797,27.142074742268,302.9832474226804,698,4.06666666666667,36.0,1.0,0.0,0.0,,,,,,
17005,625,15.586293247366289,247.28714524206998,604,4.07327586206896,320.0,12.0,23.0,35.0,,,,,,
17006,1717,136.49193892560433,947.6101265822784,1543,4.63993453355156,216.0,14.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0
17007,2422,124.59054951003017,772.5526544821587,2160,4.26733780760626,81.0,2.0,5.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0
17008,5682,308.6978549116003,1728.3000219694177,4530,4.469074370941292,525.0,9.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0
17009,6474,245.12088672406608,2464.709379269648,4986,4.299357263007653,861.0,30.0,12.0,24.0,1.0,0.0,1.0,1.0,0.0,3.0
17010,439,15.51637279596981,103.94458438287147,419,4.17647058823529,72.0,3.0,7.0,6.0,,,,,,
17011,1043,51.14327432833142,437.38709677419354,871,4.3899721448468,32.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17012,1676,83.7919094885263,693.3018633540378,1604,4.36977491961415,57.0,2.0,3.0,5.0,,,,,,
17013,4177,395.25069939794173,1827.8018468403457,3572,4.974487252538443,640.0,24.0,4.0,30.0,0.0,0.0,1.0,1.0,0.0,2.0
17014,87,9.21212121212121,26.393258426966277,64,4.72727272727273,35.0,0.0,1.0,2.0,,,,,,
17015,20187,1980.4516385434947,6553.8776804870895,16386,4.815172008316774,12048.0,324.0,372.0,624.0,1.0,0.0,2.0,1.0,1.0,5.0
17016,1034,46.635427283115554,440.7888446215141,918,4.16020671834625,50.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17018,713,13.10848549946294,262.3593073593073,638,4.02631578947368,45.0,0.0,0.0,0.0,,,,,,
17019,2480,65.52223552029737,686.6773675762446,2187,4.14521112255407,186.0,5.0,5.0,10.0,1.0,0.0,1.0,0.0,0.0,2.0
17020,5156,240.0302794331439,1851.524403688411,4897,4.516147665321293,714.0,18.0,15.0,42.0,0.0,0.0,1.0,0.0,0.0,1.0
17021,202,4.39855803893295,81.86315789473682,176,4.04109589041096,186.0,5.0,5.0,10.0,,,,,,
17022,11163,699.7263786337189,3877.0233800146643,8994,4.354446229271795,1766.0,72.0,8.0,28.0,1.0,0.0,1.0,1.0,1.0,4.0
17023,40579,2053.6841812230846,11541.152444714491,34377,4.3234564202235966,32318.0,1760.0,396.0,1100.0,1.0,1.0,2.0,2.0,1.0,7.0
17024,518,19.223061948929338,336.91056910569125,484,4.26056338028169,66.0,2.0,0.0,1.0,,,,,,
17025,1815,148.39596650849055,582.5548060708265,1518,4.66279069767442,94.0,6.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
17026,776,35.271673290254704,365.17647058823536,725,4.13357400722022,43.0,4.0,0.0,2.0,,,,,,
17027,3842,135.80389575229805,1296.8125308128474,3455,4.015588103156131,298.0,14.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0
17028,388,9.00374003246066,135.7493472584856,362,3.93243243243243,24.0,3.0,1.0,3.0,,,,,,
17029,258,4.8571428571428505,109.54761904761924,243,3.95833333333333,24.0,1.0,0.0,1.0,,,,,,
17030,949,67.94329665781393,417.4398734177213,785,4.38964577656676,95.0,4.0,1.0,3.0,,,,,,
17031,279,18.07646356033456,125.99999999999999,229,4.14814814814815,23.0,3.0,0.0,0.0,,,,,,
17032,2889,197.96848674525523,1230.3816371681423,2253,4.62903225806452,264.0,16.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0
17033,8196,423.4320942031886,2644.2355229860677,7544,4.371680847099087,796.0,44.0,12.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0
17034,11712,675.6037045344892,3907.6793732451615,9784,4.493639213018253,1817.0,115.0,18.0,52.0,0.0,0.0,2.0,0.0,0.0,2.0
17035,715,16.17896972915561,271.3492063492063,684,4.05947955390335,193.0,7.0,6.0,10.0,,,,,,
17036,3217,110.61738109577688,973.8743789714695,3068,4.204928772515362,219.0,9.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0
17037,162,5.4937867887508105,79.25179856115136,153,4.30909090909091,85.0,2.0,1.0,3.0,,,,,,
17038,535,13.12059748563904,177.02925045703861,517,4.07109004739337,49.0,1.0,5.0,7.0,,,,,,
17039,2469,114.70820464752677,1091.1974896679667,2137,4.442274545326869,278.0,6.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0
17040,750,62.071157411494674,382.780082987552,709,4.62056737588652,42.0,3.0,0.0,1.0,,,,,,
17041,330,7.716773162939299,124.40894568690122,274,3.7416666666666702,16.0,0.0,0.0,1.0,,,,,,
17042,672,40.75315640122285,115.10603588907017,541,4.23529411764706,54.0,1.0,0.0,3.0,,,,,,
17043,191,21.52321116928452,83.0,187,4.77333333333333,85.0,2.0,1.0,3.0,,,,,,
17044,10680,525.2663445905207,3572.6390354427335,8918,4.355014586880192,2250.0,65.0,70.0,120.0,1.0,0.0,1.0,1.0,1.0,4.0
17046,926,22.85200632140095,329.54422476586876,828,3.85561497326203,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
17047,11611,719.1015705045559,4311.615507540197,7005,4.60644295905349,2104.0,94.0,20.0,54.0,1.0,0.0,2.0,2.0,0.0,5.0
17048,11757,528.2250344770662,3488.183187670139,9416,3.8084562844123013,2434.0,200.0,8.0,63.0,1.0,0.0,3.0,1.0,1.0,6.0
17049,5503,279.5921339622777,1603.3305870860022,4374,4.320691583010211,837.0,27.0,48.0,78.0,0.0,0.0,1.0,1.0,0.0,2.0
17050,999,81.0300967870243,356.0485537190082,893,4.54010695187166,91.0,0.0,5.0,4.0,,,,,,
17051,307,4.44036697247707,162.20921985815613,280,3.8532110091743097,9.0,2.0,0.0,0.0,,,,,,
17052,178,5.551948051948051,77.34523809523806,156,4.13636363636364,320.0,12.0,23.0,35.0,,,,,,
17054,468,29.93770764119604,219.37500000000009,397,4.31395348837209,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17055,204,6.72862957937585,75.3409090909092,186,4.11940298507463,4.0,0.0,0.0,0.0,,,,,,
17056,2407,123.84826777110563,981.5346869712367,2212,4.26579520697168,266.0,4.0,10.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0
17057,1268,70.9643158542799,568.4483030781378,1196,4.27291242362526,92.0,2.0,2.0,8.0,,,,,,
17058,276,4.65732572219339,136.87804878048786,239,3.8936170212766,31.0,0.0,2.0,2.0,,,,,,
17060,535,44.719702098849005,181.2728937728938,475,4.32701421800948,21.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
17061,267,14.55050731429037,136.13833992094857,252,4.42268041237114,216.0,14.0,0.0,4.0,,,,,,
17062,10520,671.4511048593033,3887.1999300092516,7749,4.526750414188,3095.0,140.0,10.0,70.0,1.0,0.0,1.0,1.0,1.0,4.0
17063,248,12.68587634713556,89.97209302325561,237,4.31707317073171,11.0,0.0,0.0,1.0,,,,,,
17064,408,8.8088867654085,207.923076923077,375,3.92546583850932,5.0,0.0,0.0,0.0,,,,,,
17065,489,35.2776201669774,217.7054794520546,462,4.38461538461539,31.0,0.0,2.0,2.0,,,,,,
17066,47088,3708.586146636196,13163.537777581343,34534,4.658756471506063,57313.0,2507.0,600.0,1451.0,1.0,1.0,3.0,2.0,3.0,10.0
17067,1130,38.97352375637793,308.0878316559927,838,4.0709219858156,57.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17068,288,29.29310496267016,124.1212121212121,277,4.51304347826087,14.0,0.0,0.0,0.0,,,,,,
17069,533,46.99718468468462,297.7117117117118,508,4.80232558139535,216.0,14.0,0.0,4.0,,,,,,
17070,163,5.94543233337858,82.08633093525192,144,4.11320754716981,578.0,17.0,14.0,30.0,,,,,,
17071,1466,75.47391296004913,655.1062670299731,1421,4.36443661971831,57.0,3.0,0.0,4.0,,,,,,
17073,2693,185.70170360871938,647.2830188679247,2592,2.943661921053868,528.0,26.0,36.0,62.0,0.0,0.0,1.0,0.0,0.0,1.0
17074,778,37.71779249760902,274.2883355176934,695,4.13513513513513,320.0,12.0,23.0,35.0,,,,,,
17075,458,19.5170947693391,207.5148741418763,417,4.19526627218935,30.0,3.0,1.0,2.0,,,,,,
17076,177,16.29430505774591,83.03703703703701,158,4.5,25.0,1.0,0.0,0.0,,,,,,
17077,922,80.50702106672301,354.7812865497077,763,4.50903614457831,49.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
17078,512,24.61295681063121,262.8571428571429,485,4.41279069767442,66.0,2.0,0.0,1.0,,,,,,
17079,102666,11806.074363833119,32704.82123114579,82900,4.8441927305695005,56403.0,2247.0,656.0,1962.0,3.0,1.0,8.0,4.0,4.0,20.0
17080,200,10.3404255319149,75.53191489361701,191,4.38888888888889,6.0,0.0,0.0,0.0,,,,,,
17081,439,10.125944584382879,215.62972292191432,337,4.09150326797386,578.0,17.0,14.0,30.0,,,,,,
17082,573,56.76971422432314,323.3128491620111,562,4.72596153846154,24.0,0.0,0.0,1.0,,,,,,
17083,4370,72.33972675683395,1224.6166076547352,3775,4.035710434287659,432.0,12.0,9.0,42.0,0.0,0.0,1.0,1.0,0.0,2.0
17084,318,7.77064220183487,181.0676156583629,310,4.27522935779816,66.0,2.0,0.0,1.0,,,,,,
17085,386,9.03415682062299,157.4473684210526,341,4.0952380952381,16.0,0.0,0.0,0.0,,,,,,
17086,3317,115.35452220914448,945.2534023077093,2158,4.221806888328297,876.0,16.0,10.0,28.0,1.0,0.0,1.0,0.0,0.0,2.0
17087,334,7.74960051932488,103.40557275541802,295,4.07258064516129,94.0,6.0,2.0,4.0,,,,,,
17088,827,21.63828020482537,269.9376528117358,764,4.02830188679245,20.0,1.0,0.0,0.0,,,,,,
17089,9024,190.93193721096094,3090.3387938285305,7585,4.119434219887111,1256.0,64.0,28.0,48.0,0.0,0.0,1.0,1.0,0.0,2.0
17090,731,88.00501265225591,358.14798850574704,713,5.01492537313433,61.0,4.0,2.0,3.0,,,,,,
17091,533,37.725717187103335,269.1386138613862,479,4.23589743589744,72.0,1.0,0.0,1.0,,,,,,
17092,4905,210.0425624492368,1756.5103549114165,4266,4.337246656551286,807.0,21.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0
17093,1245,85.3817864430369,496.3922518159803,1128,4.39248434237996,66.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17094,1495,93.16743280535775,830.3211009174315,1333,4.51553930530165,111.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
17095,38941,2770.6021637052063,10084.725207790887,28789,4.245162103352074,30030.0,1530.0,270.0,840.0,1.0,0.0,3.0,1.0,1.0,6.0
17096,205,3.26474442988204,109.0825688073395,201,4.03571428571429,9.0,0.0,0.0,0.0,,,,,,
17097,302,16.79151943462899,100.31095406360404,279,4.47272727272727,94.0,6.0,2.0,4.0,,,,,,
17098,462,26.306952871003247,202.7037861915369,385,4.25862068965517,20.0,1.0,2.0,2.0,,,,,,
17099,111,19.35728744939271,50.16346153846153,108,5.421052631578949,66.0,2.0,0.0,1.0,,,,,,
17100,294,5.535714285714279,136.79166666666674,238,3.9017857142857095,1.0,0.0,0.0,0.0,,,,,,
17101,825,23.34740080637565,284.0341655716162,787,4.15699658703072,37.0,0.0,3.0,5.0,,,,,,
17102,724,16.940818341377753,303.06976744186034,642,4.06792452830189,48.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
17103,7572,146.23648235351106,2249.6118989456695,6672,4.097844836485819,1068.0,84.0,36.0,68.0,0.0,0.0,1.0,0.0,1.0,2.0
17105,341,16.91747200490872,152.27044025157247,323,4.27642276422764,15.0,0.0,1.0,1.0,,,,,,
17106,202,4.71428571428572,85.50264550264548,182,3.97222222222222,111.0,8.0,3.0,3.0,,,,,,
17107,365,6.72417362500863,167.87833827893195,351,3.9767441860465103,18.0,0.0,0.0,0.0,,,,,,
17109,958,57.483994522981206,373.3689956331874,882,4.1271186440678,39.0,3.0,0.0,0.0,,,,,,
17110,1676,127.63751317175974,726.6992257296004,1544,4.53076923076923,167.0,4.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0
17111,1465,68.84857903001411,492.2230267921796,1316,4.23595505617978,75.0,4.0,0.0,1.0,,,,,,
17112,222,3.4965034965035,116.69230769230788,215,3.93181818181818,4.0,0.0,0.0,0.0,,,,,,
17114,36716,2148.457191618669,11882.58497442286,28859,4.35082329018087,25320.0,810.0,378.0,1086.0,2.0,1.0,2.0,1.0,1.0,7.0
17115,373,27.047952047952087,193.03504043126682,364,4.39160839160839,13.0,0.0,0.0,0.0,,,,,,
17116,423,33.658536585365866,124.5280373831775,402,4.57926829268293,22.0,0.0,0.0,0.0,,,,,,
17117,23396,1062.644634025477,7692.194500502602,18308,4.3039050638184335,7704.0,280.0,88.0,306.0,1.0,0.0,2.0,1.0,1.0,5.0
17118,18145,1031.3919167215759,5498.436242747143,15891,4.437615605576616,11033.0,341.0,187.0,286.0,1.0,0.0,1.0,1.0,1.0,4.0
17119,115,18.214285714285698,68.24175824175828,109,5.58333333333333,30.0,3.0,1.0,2.0,,,,,,
17120,1472,51.38851933973888,544.5203252032518,1164,4.09965034965035,79.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17121,327,35.764705882352985,174.0483870967741,294,4.79831932773109,211.0,6.0,2.0,13.0,,,,,,
17123,457,8.82758620689655,206.90549450549452,435,4.03448275862069,60.0,0.0,8.0,14.0,,,,,,
17124,2548,145.53149983599712,962.7656574035676,2101,4.49839914621131,211.0,6.0,2.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0
17125,165,4.71127041019514,73.33333333333337,162,4.14516129032258,85.0,2.0,1.0,3.0,,,,,,
17126,415,15.549568023666229,215.92639593908632,394,4.21854304635762,41.0,2.0,0.0,1.0,,,,,,
17128,579,30.660550458715548,256.4142857142858,462,4.20183486238532,36.0,2.0,0.0,1.0,,,,,,
17129,181,10.51217301217301,76.78787878787885,162,4.11538461538462,50.0,4.0,1.0,2.0,,,,,,
17130,438,27.99722647035952,200.34080717488789,416,4.32369942196532,40.0,0.0,2.0,5.0,,,,,,
17132,1974,63.80092383292381,914.4421621621625,1794,4.16783216783217,111.0,8.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
17133,1745,79.09363316422142,658.3927510398096,1554,4.24615384615385,80.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
17134,307,11.8989898989899,151.3680555555552,293,4.22727272727273,15.0,0.0,0.0,0.0,,,,,,
17135,542,33.81314311788209,183.39886578449892,479,4.14285714285714,49.0,1.0,1.0,5.0,,,,,,
17136,274,5.46218487394958,99.9172932330828,248,3.8235294117647105,17.0,0.0,0.0,0.0,,,,,,
17137,4712,108.02833750321679,1919.6772138690794,4424,4.106584267752539,418.0,15.0,12.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0
17138,1090,99.71805232558135,309.25581395348826,914,4.61778846153846,45.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17139,1875,131.4511601705529,714.1359060402688,1807,4.22141823444284,177.0,5.0,20.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0
17140,1015,42.72877525773194,386.1185567010309,799,4.17066666666667,82.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
17141,9484,504.3753412336737,3871.8696557356243,7734,4.492288315144867,2916.0,142.0,12.0,92.0,1.0,0.0,1.0,1.0,0.0,3.0
17142,3906,279.85339620427163,1349.6179281034752,3734,4.715265697755438,178.0,5.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0
17143,210,3.41573033707865,84.94382022471918,182,3.8695652173913,9.0,1.0,0.0,0.0,,,,,,
17144,271,21.35103558151885,108.802973977695,250,4.52380952380952,24.0,1.0,2.0,3.0,,,,,,
17145,1810,74.73854133979029,663.5280932807427,1678,4.274163618117888,170.0,4.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0
17146,4279,103.47545027576135,1461.8061934851503,4025,4.210395952210845,288.0,14.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0
17147,10641,730.028912503953,3174.5812441347825,9240,4.439251425326174,3096.0,64.0,88.0,128.0,1.0,0.0,1.0,1.0,1.0,4.0
17148,2337,47.02428910144934,816.1292392300636,2033,4.13695395513577,108.0,4.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0
17149,511,24.399491609303986,239.4644351464435,491,4.41935483870968,20.0,0.0,1.0,2.0,,,,,,
17150,2072,133.74146540376543,717.6146435452794,1857,4.59653465346535,345.0,12.0,28.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0
17151,244,18.359515899383037,77.55038759689923,207,4.16326530612245,320.0,12.0,23.0,35.0,,,,,,
17152,19907,1097.6039522399633,6431.581966054575,14354,4.427110680590506,14542.0,682.0,88.0,517.0,1.0,0.0,1.0,1.0,1.0,4.0
17153,300,77.91038602941173,112.49999999999993,267,6.66346153846154,16.0,2.0,0.0,0.0,,,,,,
17154,169,23.497536945812783,65.84415584415575,136,5.10344827586207,72.0,3.0,7.0,6.0,,,,,,
17155,32517,1208.7014620408463,7290.961947763046,20311,4.229982005710094,11550.0,540.0,195.0,315.0,1.0,0.0,1.0,1.0,1.0,4.0
17157,162,5.76344086021505,55.39354838709692,155,4.15,43.0,0.0,0.0,0.0,,,,,,
17158,696,23.754434057770915,261.2779552715654,614,4.20164609053498,25.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17159,839,75.37668884855817,361.10217113665385,795,4.59868421052632,85.0,1.0,7.0,6.0,,,,,,
17160,22149,1107.3610033986956,7153.963561524124,18950,4.333891667024965,11388.0,510.0,110.0,212.0,1.0,0.0,1.0,1.0,1.0,4.0
17161,1495,158.7149528651144,538.6797957695104,1305,4.8601134215501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
17162,256,15.04316609753965,89.54732510288063,222,4.57446808510638,186.0,5.0,5.0,10.0,,,,,,
17163,4085,269.05687055606836,1448.681601677038,3909,4.618436537733075,374.0,12.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0
17164,5836,160.30305854426368,1992.9369409114793,4674,4.213566618985897,516.0,14.0,2.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0
17165,842,38.1426304917634,235.56531791907486,736,4.1021021021021,41.0,0.0,10.0,13.0,,,,,,
17166,830,34.55180672099311,285.75558475689877,728,4.23549488054607,91.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
17167,3274,139.99980931300843,1301.4934791265991,3026,4.2700754157985275,369.0,9.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0
17168,515,30.59002535925617,190.9664694280077,463,4.45408163265306,57.0,3.0,1.0,1.0,,,,,,
17169,3623,149.11810677473727,596.2543514938669,3316,2.573633119959497,364.0,10.0,4.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0
17170,222,10.59850067592479,115.31067961165046,215,4.26582278481013,9.0,0.0,0.0,0.0,,,,,,
17171,267,13.21491615180936,109.22727272727276,226,4.42718446601942,16.0,0.0,0.0,0.0,,,,,,
17172,679,61.83293032852953,285.33017377567137,623,4.7469387755102,25.0,1.0,0.0,0.0,,,,,,
17173,261,36.22303206997081,114.96428571428581,227,4.8469387755102,94.0,6.0,2.0,4.0,,,,,,
17174,239,8.82182985553772,104.49783549783544,215,4.19101123595506,13.0,1.0,0.0,1.0,,,,,,
17175,808,15.452596575633232,196.71204188481678,695,3.5945945945945894,12.0,0.0,1.0,1.0,,,,,,
17176,159,9.43369890329013,53.89830508474571,135,4.25,43.0,1.0,1.0,1.0,,,,,,
17177,732,17.55474604385231,321.3658536585364,694,4.20074349442379,33.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17178,2079,73.66148214111479,857.2566111655239,1338,4.21437578814628,141.0,11.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0
17180,13557,599.4245853678161,4281.537796825954,10754,4.218495124105675,3192.0,132.0,54.0,132.0,1.0,0.0,1.0,1.0,1.0,4.0
17181,5585,348.8906708290571,2569.51012197419,4834,4.610971475314435,290.0,10.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0
17182,379,4.48625646923519,103.45675675675669,361,3.36170212765957,53.0,4.0,9.0,11.0,,,,,,
17183,363,17.9045587843242,162.87096774193537,322,4.15151515151515,17.0,1.0,1.0,0.0,,,,,,
17184,1605,65.29470176642994,777.3738019169322,1538,4.34214876033058,67.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
17185,3054,99.29434125858317,1098.1786727769966,2727,3.9990153593232574,498.0,9.0,45.0,81.0,0.0,0.0,1.0,0.0,0.0,1.0
17186,5294,124.15085986479374,1377.7961970787244,4915,4.127534198130014,615.0,27.0,9.0,21.0,1.0,0.0,1.0,0.0,0.0,2.0
17187,865,65.9277457823348,371.00955794504176,794,4.37770897832817,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
17188,220,15.394736842105258,96.53061224489791,199,4.57894736842105,82.0,2.0,0.0,4.0,,,,,,
17189,1967,117.26217618893207,673.1372937293727,1799,4.27461155118315,152.0,4.0,7.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0
17190,1153,62.086175366550094,446.58450704225294,1064,4.27562642369021,53.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17191,233,7.8589299973383,92.77828054298632,214,4.04705882352941,41.0,2.0,0.0,1.0,,,,,,
17192,200,4.29378531073446,125.42372881355932,170,3.98529411764706,72.0,1.0,0.0,1.0,,,,,,
17193,6507,223.80491410903474,2243.1159799058223,5727,4.325688909070197,834.0,27.0,33.0,48.0,0.0,0.0,1.0,1.0,0.0,2.0
17194,96,12.503387180823351,48.47524752475245,82,4.89473684210526,10.0,0.0,0.0,0.0,,,,,,
17195,480,33.98361928798509,237.4082073434127,449,4.25842696629213,32.0,0.0,1.0,2.0,,,,,,
17196,345,9.12485939257593,125.83586626139817,313,3.88188976377953,12.0,2.0,0.0,0.0,,,,,,
17197,166,10.33613445378151,73.03999999999994,156,4.35294117647059,17.0,0.0,0.0,0.0,,,,,,
17198,741,16.83259590970936,232.76368876080687,573,4.09293680297398,65.0,2.0,1.0,1.0,,,,,,
17199,12061,648.4019031656622,4641.3300452396825,9156,4.4904564195408785,3036.0,87.0,72.0,156.0,1.0,0.0,2.0,2.0,1.0,6.0
17200,823,44.982092485182676,249.2398022249692,764,4.2051282051282,72.0,3.0,7.0,6.0,,,,,,
17201,185,7.60659223817119,85.46783625730997,180,4.3030303030303,5.0,0.0,0.0,0.0,,,,,,
17202,5956,212.71658343771938,2054.1317839050353,4808,4.333461923314688,1272.0,54.0,3.0,21.0,0.0,0.0,1.0,1.0,0.0,2.0
17203,224,2.279082036402,101.45291479820635,207,3.84705882352941,41.0,2.0,0.0,1.0,,,,,,
17204,1195,29.589847870420257,345.1300954032959,808,4.01801801801802,52.0,0.0,3.0,3.0,,,,,,
17205,250,13.5987684729064,123.27586206896552,234,4.3125,14.0,0.0,0.0,0.0,,,,,,
17206,214,17.500000000000032,107.5661375661377,201,4.73611111111111,216.0,14.0,0.0,4.0,,,,,,
17207,3143,136.53029941052597,1123.6334679471956,3050,4.238354944742095,198.0,8.0,20.0,27.0,1.0,0.0,1.0,0.0,0.0,2.0
17208,1345,78.40650966840109,629.9367088607601,1255,4.30061349693252,60.0,1.0,8.0,7.0,,,,,,
17209,926,97.9550045972726,379.0522803114573,878,4.90173410404624,167.0,4.0,4.0,9.0,,,,,,
17210,911,42.69038669228718,389.21653084982535,766,4.31626506024096,46.0,0.0,0.0,0.0,,,,,,
17211,1162,69.83416562512375,390.9718189581559,1008,4.15011037527594,60.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
17212,181,11.7402118839245,87.79041916167665,180,4.23076923076923,7.0,0.0,0.0,0.0,,,,,,
17213,8167,344.71555096877375,2462.478723052089,7170,4.379509795100829,1500.0,68.0,28.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0
17214,991,29.224694845044098,353.27783452502547,937,3.98416886543536,49.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
17215,3396,221.9177338544173,1258.9649616760892,3332,4.785384705571897,482.0,8.0,14.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0
17216,216,13.80467532467532,110.16,201,4.42857142857143,91.0,0.0,5.0,4.0,,,,,,
17217,479,23.077137945853018,200.60683760683764,450,4.21787709497207,35.0,3.0,2.0,1.0,,,,,,
17218,840,21.56072843053503,404.0245398773008,749,4.12025316455696,50.0,1.0,0.0,1.0,,,,,,
17220,1103,20.15469978898911,486.8048076923082,1023,4.01745635910224,69.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
17221,5562,157.27701306036045,2178.524277284044,5240,4.260634271258183,828.0,20.0,16.0,28.0,,,,,,
17222,162,14.36963558525636,70.1656050955415,146,4.65573770491803,55.0,2.0,2.0,2.0,,,,,,
17223,1142,48.251858262906,393.0797101449275,1036,4.22950819672131,50.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
17224,410,7.77272727272727,222.5125628140704,345,3.9545454545454506,72.0,1.0,0.0,1.0,,,,,,
17225,386,14.56390977443612,147.5229885057471,258,4.31578947368421,65.0,2.0,1.0,1.0,,,,,,
17226,1166,86.15910375252214,404.7925486875531,1096,4.20787746170678,320.0,12.0,23.0,35.0,,,,,,
17227,204,11.83896103896103,76.5,182,4.33766233766234,18.0,1.0,0.0,0.0,,,,,,
17228,401,18.3809523809524,205.6147959183674,366,4.22875816993464,22.0,0.0,0.0,0.0,,,,,,
17230,785,32.95359174964444,283.013157894737,670,4.19594594594595,74.0,5.0,1.0,2.0,,,,,,
17232,223,19.14927646610815,109.29207920792079,203,4.66666666666667,25.0,1.0,0.0,0.0,,,,,,
17233,3304,55.022614038949726,1169.5401816766434,2995,4.096907609663461,186.0,5.0,6.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0
17234,249,4.6168582375478895,110.54741379310332,222,4.12222222222222,24.0,1.0,0.0,1.0,,,,,,
17901,1338,49.65821286240201,497.9577795152464,1232,4.11538461538461,450.0,13.0,14.0,24.0,,,,,,
17902,1765,90.03768893088585,811.0027559481719,1607,4.328848616554776,36.0,2.0,0.0,2.0,,,,,,
17903,1347,101.85351046487659,405.3569206842926,1173,4.24899598393574,42.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
25001,167,2.01743016759777,97.9608938547486,150,3.44,5.0,0.0,0.0,0.0,,,,,,
25002,580,11.740890688259126,252.51700680272108,511,3.5465587044534406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25003,5479,81.66355975785342,2004.0048494017947,4530,3.7575485111809344,320.0,12.0,8.0,18.0,1.0,0.0,1.0,1.0,0.0,3.0
